id,name,content
thanh-pho-cua-chua-cuoc-chien-tiep-dien-cidade-de-deus-a-luta-nao-para,Thành Phố Của Chúa: Cuộc Chiến Tiếp Diễn (Cidade de Deus: A Luta Não Para),"Hai mươi năm sau các sự kiện trong Thành Phố Của Chúa, Buscapé trở lại để kể tiếp câu chuyện về việc các cuộc xung đột khốc liệt giữa cảnh sát, bọn buôn lậu ma túy và các lực lượng dân quân tự phát đã tác động và làm thay đổi cộng đồng này sâu sắc như thế nào."
nhung-loi-noi-doi-tai-hai-phan-2,Những Lời Nói Dối Tai Hại (Phần 2),"Phim xoay quanh những bà mẹ xinh đẹp sống tại một khu dân cư khá giả. Những tưởng họ luôn có một cuộc sống hoàn hảo, nhưng ẩn bên trong họ cũng phải đối mặt với những vấn đề như bao người phụ nữ “bình dân” khác: bạo lực, chồng cũ, bạn mới, vợ mới của chồng, mẹ đơn thân, con chung, con riêng… Có lẽ vì vậy mà cuộc sống của của họ cần tới những lời nói dối nho nhỏ. Khi một lời nói dối nhỏ bỗng trở thành to, đó là khi lời nói dối trở nên nguy hiểm. Và mọi chuyện lại càng rắc rối hơn khi một vụ án mạng xảy ra..."
nhung-loi-noi-doi-tai-hai-phan-1,Những Lời Nói Dối Tai Hại (Phần 1),"Phim xoay quanh những bà mẹ xinh đẹp sống tại một khu dân cư khá giả. Những tưởng họ luôn có một cuộc sống hoàn hảo, nhưng ẩn bên trong họ cũng phải đối mặt với những vấn đề như bao người phụ nữ “bình dân” khác: bạo lực, chồng cũ, bạn mới, vợ mới của chồng, mẹ đơn thân, con chung, con riêng… Có lẽ vì vậy mà cuộc sống của của họ cần tới những lời nói dối nho nhỏ. Khi một lời nói dối nhỏ bỗng trở thành to, đó là khi lời nói dối trở nên nguy hiểm. Và mọi chuyện lại càng rắc rối hơn khi một vụ án mạng xảy ra..."
hoang-tu-quy,Hoàng Tử Quỷ,"Hoàng Tử Quỷ xoay quanh Thân Đức - một hoàng tử được sinh ra nhờ tà thuật. Trốn thoát khỏi cung cấm, Thân Đức tham vọng giải thoát Quỷ Xương Cuồng khỏi Ải Mắt Người để khôi phục Xương Cuồng Giáo. Nhưng kế hoạch của Thân Đức chỉ thành hiện thực khi hắn có đủ cả hai “nguyên liệu” - Du Hồn Giả và Bạch Hổ Nguyên Âm. Đội lốt một lang y hiền lành, muốn chữa bệnh cứu người, Thân Đức lên đường đến làng Hủi và đụng độ trưởng làng Lỗ Đạt mạnh mẽ, liệu hắn có thể đạt được âm mưu tà ác của mình?"
vet-xe-theo-duong-ke-strappare-lungo-i-bordi,Vết Xé Theo Đường Kẻ (Strappare lungo i bordi),"Một họa sĩ truyện tranh ở Rome cùng với con tào tinh (linh hồn hộ mệnh) trong hình hài một con tà lạp (con tatu) đóng vai trò như tiếng gọi lương tri của mình, đã cùng nhìn lại chặng đường đời và một mối tình dang dở, khi anh và nhóm bạn thân cùng nhau thực hiện một chuyến đi ra ngoại ô thành phố."
cau-chuyen-cua-gia-dinh-toi-storia-della-mia-famiglia-phan-2,Câu Chuyện Của Gia Đình Tôi (Storia della mia famiglia) (Phần 2),Một người bố mắc bệnh nan y chuẩn bị để gia đình hỗn loạn của mình chăm sóc hai đứa con nhỏ và đối mặt với cuộc sống không có anh – nhưng họ phải gạt bỏ những bất hòa cũ.
cau-chuyen-cua-gia-dinh-toi-storia-della-mia-famiglia-phan-1,Câu Chuyện Của Gia Đình Tôi (Storia della mia famiglia) (Phần 1),Một người bố mắc bệnh nan y chuẩn bị để gia đình hỗn loạn của mình chăm sóc hai đứa con nhỏ và đối mặt với cuộc sống không có anh – nhưng họ phải gạt bỏ những bất hòa cũ.
pham-nhan-tu-tien,Phàm Nhân Tu Tiên,"Phàm Nhân Tu Tiên là một câu chuyện Tiên Hiệp kể về Hàn Lập - Một người bình thường nhưng lại gặp vô vàn cơ duyên để bước đi trên con đường tu tiên, không phải anh hùng - cũng chẳng phải tiểu nhân, Hàn Lập từng bước khẳng định mình... Liệu Hàn Lập và người yêu có thể cùng bước trên con đường tu tiên và có một cái kết hoàn mỹ? Những thử thách nào đang chờ đợi bọn họ? Mời các bạn xem phim để biết thêm chi tiết nhé..."
nhat-ki-am-thuc-cua-nang-hau-sanh-an,Nhật Kí Ẩm Thực Của Nàng Hầu Sành Ăn,"Sau một sự cố bí ẩn khiến cô phải rời bỏ công việc tại một dinh thự cổ ở Anh, Suzume chuyển đến một căn hộ nhỏ và bắt đầu cuộc sống mới tại Nhật Bản. Với sự tò mò về môi trường xung quanh, cô đắm mình vào nền văn hóa ẩm thực rực rỡ của xứ sở hoa anh đào. Từ những quán ăn bình dân địa phương cho đến các sạp hàng rong trên phố, Suzume khám phá ra những hương vị mới lạ, gặp gỡ những con người thú vị và tìm thấy niềm vui sống qua từng bữa ăn."
hien-truong-vu-an,Hiện Trường Vụ Án,"Một thi thể phụ nữ bất ngờ được phát hiện dưới sông. Cảnh sát hình sự lần theo manh mối, nhanh chóng tìm ra hung thủ và bắt giữ tên tội phạm nguy hiểm. Thế nhưng, đằng sau những vụ việc tưởng chừng không liên quan ấy, kẻ thủ ác thực sự vẫn đang nhởn nhơ ngoài vòng pháp luật... Tội phạm liên tục giăng bẫy, tạo ra những lớp sương mù che giấu sự thật, còn cảnh sát phải lần mò từng dấu vết để truy tìm chân tướng. Trong lúc điều tra án mạng, cảnh sát hình sự Sở Phong bất ngờ phát hiện một âm mưu đen tối đang dần lộ diện. Cùng lúc đó, chủ nhân một biệt thự bị sát hại, cả gia đình bị thảm sát. Trận đối đầu cuối cùng giữa cảnh sát và hung thủ đang đến rất gần!"
nua-dong-mau-anh-hung-heros-a-moitie,Nửa Dòng Máu Anh Hùng (Héros à moitié),Hai anh em cùng cha khác mẹ (hoặc cùng mẹ khác cha) là Mo và Sam tình cờ phát hiện ra rằng họ được thừa kế một vài năng lượng siêu nhiên từ người bà cố tổ của mình — người từng có một mối tình chớp nhoáng với một siêu anh hùng từ thuở xa xưa.
hai-nua-the-gioi-phan-2,Hai Nửa Thế Giới (Phần 2),"Giữa những con phố nhộn nhịp và các con hẻm tối tăm của Jakarta, một thế giới song song của những sinh vật khát máu trong thần thoại Indonesia đã chung sống cùng con người qua nhiều thế hệ. Mang lớp bọc ngoài y hệt con người, danh tính thực sự của các sinh vật mang tên &quot;Demit&quot; này đã được che giấu kỹ lưỡng suốt hàng thế kỷ bởi một gia tộc người phàm đầy quyền lực. Sự xuất hiện của một hiện tượng siêu nhiên bí ẩn với tên gọi &quot;Món Quà&quot; (The Gift) sắp sửa đưa thế giới ngầm này bước ra ánh sáng. Khi ngày diễn ra sự kiện cận kề, Sarah - một nữ họa sĩ đường phố trẻ tuổi - bất ngờ rơi vào ngay trung tâm của trận cuồng phong. Một khi các Demit nhận ra thân phận thực sự của Sarah và sứ mệnh cô phải thực hiện, cả nhân loại lẫn loài Demit sẽ lao vào một cuộc va chạm nảy lửa, có thể thay đổi vĩnh viễn thế cân bằng giữa hai thế giới."
hai-nua-the-gioi-phan-1,Hai Nửa Thế Giới (Phần 1),"Giữa những con phố nhộn nhịp và các con hẻm tối tăm của Jakarta, một thế giới song song của những sinh vật khát máu trong thần thoại Indonesia đã chung sống cùng con người qua nhiều thế hệ. Mang lớp bọc ngoài y hệt con người, danh tính thực sự của các sinh vật mang tên &quot;Demit&quot; này đã được che giấu kỹ lưỡng suốt hàng thế kỷ bởi một gia tộc người phàm đầy quyền lực. Sự xuất hiện của một hiện tượng siêu nhiên bí ẩn với tên gọi &quot;Món Quà&quot; (The Gift) sắp sửa đưa thế giới ngầm này bước ra ánh sáng. Khi ngày diễn ra sự kiện cận kề, Sarah - một nữ họa sĩ đường phố trẻ tuổi - bất ngờ rơi vào ngay trung tâm của trận cuồng phong. Một khi các Demit nhận ra thân phận thực sự của Sarah và sứ mệnh cô phải thực hiện, cả nhân loại lẫn loài Demit sẽ lao vào một cuộc va chạm nảy lửa, có thể thay đổi vĩnh viễn thế cân bằng giữa hai thế giới."
hoi-ba-tam-co-nang-lam-chuyen-phan-2,Hội Bà Tám (Cô Nàng Lắm Chuyện) (Phần 2),Những học sinh thượng lưu ở trường tư thục Manhattan dường như được quyền tự tung tự tác. Ngoại trừ việc một blogger ẩn danh đang theo dõi mọi hành vi của họ.
hoi-ba-tam-co-nang-lam-chuyen-phan-1,Hội Bà Tám (Cô Nàng Lắm Chuyện) (Phần 1),Những học sinh thượng lưu ở trường tư thục Manhattan dường như được quyền tự tung tự tác. Ngoại trừ việc một blogger ẩn danh đang theo dõi mọi hành vi của họ.
chan-muon-chet-phan-3,Chán Muốn Chết (Phần 3),"Jonathan Ames, một nhà văn trẻ ở Brooklyn, đang cảm thấy hoàn toàn mất phương hướng. Anh vừa trải qua một cuộc chia tay đau đớn mà một phần nguyên nhân là do chứng nghiện rượu của mình, bản thân lại bế tắc không thể viết nổi cuốn tiểu thuyết thứ hai, và suốt ngày chìm đắm trong các cuộc chè chén với tay biên tập viên tạp chí của mình. Thay vì đối mặt với hiện thực phũ phàng, Jonathan lại trốn tránh vào những ảo tưởng của bản thân — lén lút hành nghề thám tử tư — chỉ vì anh muốn trở thành một người hùng và một người đàn ông của hành động."
chan-muon-chet-phan-2,Chán Muốn Chết (Phần 2),"Jonathan Ames, một nhà văn trẻ ở Brooklyn, đang cảm thấy hoàn toàn mất phương hướng. Anh vừa trải qua một cuộc chia tay đau đớn mà một phần nguyên nhân là do chứng nghiện rượu của mình, bản thân lại bế tắc không thể viết nổi cuốn tiểu thuyết thứ hai, và suốt ngày chìm đắm trong các cuộc chè chén với tay biên tập viên tạp chí của mình. Thay vì đối mặt với hiện thực phũ phàng, Jonathan lại trốn tránh vào những ảo tưởng của bản thân — lén lút hành nghề thám tử tư — chỉ vì anh muốn trở thành một người hùng và một người đàn ông của hành động."
chan-muon-chet-phan-1,Chán Muốn Chết (Phần 1),"Jonathan Ames, một nhà văn trẻ ở Brooklyn, đang cảm thấy hoàn toàn mất phương hướng. Anh vừa trải qua một cuộc chia tay đau đớn mà một phần nguyên nhân là do chứng nghiện rượu của mình, bản thân lại bế tắc không thể viết nổi cuốn tiểu thuyết thứ hai, và suốt ngày chìm đắm trong các cuộc chè chén với tay biên tập viên tạp chí của mình. Thay vì đối mặt với hiện thực phũ phàng, Jonathan lại trốn tránh vào những ảo tưởng của bản thân — lén lút hành nghề thám tử tư — chỉ vì anh muốn trở thành một người hùng và một người đàn ông của hành động."
avenue-5-phan-2,Avenue 5 (Phần 2),"Bối cảnh diễn ra vào 40 năm sau ở tương lai, thuyền trưởng không gian Ryan Clark cùng phi hành đoàn trên con tàu du hành vũ trụ sang trọng mang tên Avenue 5 phải chật vật xoay xở trước những hành khách bất mãn và hàng loạt sự cố ngoài ý muốn, sau khi con tàu gặp phải các trục trặc kỹ thuật nghiêm trọng trên boong."
avenue-5-phan-1,Avenue 5 (Phần 1),"Bối cảnh diễn ra vào 40 năm sau ở tương lai, thuyền trưởng không gian Ryan Clark cùng phi hành đoàn trên con tàu du hành vũ trụ sang trọng mang tên Avenue 5 phải chật vật xoay xở trước những hành khách bất mãn và hàng loạt sự cố ngoài ý muốn, sau khi con tàu gặp phải các trục trặc kỹ thuật nghiêm trọng trên boong."
cuoc-phieu-luu-cua-chiec-nhan,Cuộc Phiêu Lưu Của Chiếc Nhẫn,Hoàng Dịch Chi đánh mất chiếc nhẫn trên tàu điện ngầm vào đúng ngày anh định cầu hôn. Chiếc nhẫn qua tay 7 người và tạo nên 7 câu chuyện lãng mạn.
me-dam-huong-hoa,Mê Đắm Hương Hoa,"Khi nét đặc biệt ấy trở thành khao khát của một người khác… Bị mắc kẹt giữa cuộc mưu sinh và những rung động dần nảy nở, liệu tình yêu này sẽ kịp đơm hoa, hay sẽ bị hái mất trước khi kịp lớn lên?"
vu-lam-linh,Vũ Lâm Linh,"Nam hiệp Triển Chiêu (Dương Dương) vì truy tìm manh mối về vụ mưu phản của Tương Dương Vương do cố nhân để lại mà một thân một mình xuống phía Nam. Trên đường đi điều tra Triển Chiêu liên tục bị truy sát, lúc này Triển Chiêu tình cờ kết bạn với Hoắc Linh Lung (Chương Nhược Nam) đang trên đường hành tẩu giang hồ. Để bảo vệ chứng cứ vẹn toàn, Triển Chiêu lấy thân mình làm mồi nhử kẻ địch, vì muốn cứu giúp bách tính mà liên tục rơi vào hiểm cảnh. Trong lúc nguy cấp, Cẩm Mao Thử Bạch Ngọc Đường (Phương Dật Luân) đã ra tay tương cứu. Ba người liên thủ điều tra manh mối, thu thập tội chứng Tương Dương Vương cấu kết với cả 2 phe chính tà áp bức dân lành thông đồng ngoại địch. Cuối cùng Triển Chiêu và bạn bè cùng nhau đập tan âm mưu nơi triều đình lẫn giang hồ, trả lại chính khí cho võ lâm và sự bình yên cho bách tính."
